Chromosomes,Start,End,Count
ChrC07,46126134,46133855,1
ChrC07,46132036,46138907,6
ChrC07,46132071,46138907,1
ChrC07,46147413,46178560,1
ChrC07,46147413,46178883,1
ChrC07,46184910,46200105,1
ChrC07,46184919,46200105,1
ChrC07,46184919,46200105,19
ChrC07,46184919,46200105,18
ChrC07,46184919,46200105,13
ChrC07,46184919,46200105,22
ChrC07,46188062,46200105,19
ChrC07,46210801,46507594,86
ChrC07,46210801,46507594,20
ChrC07,46210801,46507594,19
ChrC07,46214299,46507594,19
ChrC07,46233788,46233873,15
ChrC07,46606806,46608272,1
ChrC07,46606858,46608272,3
ChrC07,46620018,46622393,3
ChrC07,46621712,46628603,3
ChrC07,46626231,46630236,11
ChrC07,46626231,46651810,10
ChrC07,46626231,46652438,9
ChrC07,46626231,46659816,1
ChrC07,46626231,46667631,2
ChrC07,46626231,46667631,6
ChrC07,46626231,46667631,5
ChrC07,46652868,46655743,3
ChrC07,46657199,46657309,7
ChrC07,46667822,46679703,2
ChrC07,46667822,46683774,5
ChrC07,46668618,46671103,12
ChrC07,46669653,46679703,6
ChrC07,46669653,46683774,5
ChrC07,46673098,46682334,6
ChrC07,46673098,46682354,1
ChrC07,46673166,46676081,2
ChrC07,46673319,46679703,2
ChrC07,46684594,46688383,1
ChrC07,46689707,46692301,12
ChrC07,46698518,46703835,3
ChrC07,46709851,46709921,2
ChrC07,46799081,46799882,2
ChrC07,46800541,46802119,3
ChrC07,46801769,46801837,3
ChrC07,46802126,46806111,3
ChrC07,46839592,46871686,1
ChrC07,46839592,46871686,15
ChrC07,46839592,46894469,1
ChrC07,46839592,46894469,1
ChrC07,46839592,46894469,18
ChrC07,46908349,46942607,18
ChrC07,46908349,46942607,8
ChrC07,46908349,46942607,7
ChrC07,46908349,46942607,1
ChrC07,46908349,46942607,23
ChrC07,46970147,46973232,24
ChrC07,46970147,46973232,23
ChrC07,46985730,47006422,26
ChrC07,47007458,47022154,12
ChrC07,47007458,47022154,8
ChrC07,47035917,47045955,1
ChrC07,47074773,47133507,3
ChrC07,47074773,47133507,7
ChrC07,47209821,47247351,7
ChrC07,47210130,47247351,6
ChrC07,47210328,47247351,8
ChrC07,47269889,47269961,7
ChrC07,47283595,47286743,7
ChrC07,47283595,47286762,8
ChrC07,47283595,47286762,11
ChrC07,47283595,47287936,10
ChrC07,47287588,47300587,9
ChrC07,47287588,47300587,10
ChrC07,47300731,47308128,7
ChrC07,47300731,47308128,6
ChrC07,47301607,47302486,3
ChrC07,47325604,47333811,31
ChrC07,47325604,47336027,9
ChrC07,47366567,47439476,7
ChrC07,47366567,47439835,5
ChrC07,47366569,47439476,5
ChrC07,47481419,47492242,5
ChrC07,47535222,47539111,5
ChrC07,47572654,47592382,6
ChrC07,47653297,47661171,4
ChrC07,47676245,47723992,4
ChrC07,47676245,47755525,4
ChrC07,47676245,47755525,6
ChrC07,47676245,47755525,27
ChrC07,47676245,47755525,13
ChrC07,47676245,47755525,5
ChrC07,47676245,47755525,21
ChrC07,47700094,47755525,20
ChrC07,47778689,47785282,18
ChrC07,47778689,47785528,22
ChrC07,47781293,47785282,1
ChrC07,47787686,47841518,2
ChrC07,47787686,47865937,7
ChrC07,47865980,47906458,1
ChrC07,47865980,47906458,10
ChrC07,47865980,47906458,9
ChrC07,47865980,47906458,3
ChrC07,47865980,47906458,2
ChrC07,47866808,47906458,3
ChrC07,47866808,47906458,1
ChrC07,47892693,47906458,1
ChrC07,47892693,47906458,4
ChrC07,47915670,47925379,7
ChrC07,47915670,47925379,8
ChrC07,47915670,47925379,15
ChrC07,47915670,47925379,14
ChrC07,47915670,47925379,6
ChrC07,47921417,47925379,3
ChrC07,47921417,47925379,13
ChrC07,47923271,47926199,12
ChrC07,48046561,48052323,7
ChrC07,48050129,48052323,5
ChrC07,48050307,48051951,27
ChrC07,48067368,48072588,26
ChrC07,48127712,48133103,26
ChrC07,48133339,48167849,21
ChrC07,48133339,48167849,5
ChrC07,48172100,48188733,13
ChrC07,48172638,48183735,14
ChrC07,48172638,48188733,11
ChrC07,48173058,48188733,6
ChrC07,48188672,48201522,2
ChrC07,48188672,48207246,7
ChrC07,48188672,48207246,5
ChrC07,48211100,48227877,9
ChrC07,48243365,48246775,14
ChrC07,48243365,48253293,13
ChrC07,48243365,48253293,26
ChrC07,48243365,48253293,17
ChrC07,48248788,48249837,3
ChrC07,48248788,48258539,5
ChrC07,48248806,48249823,5
ChrC07,48261456,48279000,6
ChrC07,48261456,48279000,11
ChrC07,48264089,48264112,11
ChrC07,48267739,48267765,4
ChrC07,48348766,48358846,4
ChrC07,48351787,48358846,3
ChrC07,48423392,48438512,3
ChrC07,48423392,48438512,4
ChrC07,48445227,48450562,7
ChrC07,48445228,48450562,7
ChrC07,48450580,48458820,3
ChrC07,48450580,48458820,6
ChrC07,48457119,48458820,7
ChrC07,48458593,48474914,7
ChrC07,48459606,48459641,7
ChrC07,48503518,48552200,8
ChrC07,48503518,48552200,7
ChrC07,48503518,48552200,8
ChrC07,48503518,48552200,7
ChrC07,48503518,48552200,7
ChrC07,48541852,48546227,7
ChrC07,48541852,48546227,8
ChrC07,48545689,48552200,5
ChrC07,48556189,48557990,3
ChrC07,48556189,48563336,3
ChrC07,48556189,48563336,4
ChrC07,48585744,48608862,3
ChrC07,48585744,48608862,1
ChrC07,48610047,48621111,3
ChrC07,48610047,48621111,4
ChrC07,48610098,48621111,4
ChrC07,48613781,48621111,1
ChrC07,48620418,48633213,3
ChrC07,48624428,48633213,1
ChrC07,48624428,48633213,5
ChrC07,48624428,48633213,3
ChrC07,48625379,48628278,7
ChrC07,48625379,48633213,7
ChrC07,48633567,48639469,6
ChrC07,48638428,48704832,4
ChrC07,48638428,48704832,3
ChrC07,48638428,48704832,11
ChrC07,48638428,48704832,11
ChrC07,48638428,48704832,5
ChrC07,48638428,48704832,15
ChrC07,48638428,48704832,14
ChrC07,48638428,48704832,2
ChrC07,48638428,48704832,3
ChrC07,48638428,48704832,1
ChrC07,48638428,48704832,14
ChrC07,48638428,48704832,25
ChrC07,48638428,48704832,23
ChrC07,48638428,48704832,23
ChrC07,48638428,48704832,23
ChrC07,48638428,48704832,4
ChrC07,48638428,48704832,1
ChrC07,48638428,48704832,6
ChrC07,48638428,48704832,5
ChrC07,48638428,48704832,4
ChrC07,48638428,48704832,3
ChrC07,48638428,48704832,11
ChrC07,48638428,48704832,3
ChrC07,48638428,48704832,15
ChrC07,48638428,48704832,17
ChrC07,48646230,48683833,23
ChrC07,48676788,48684856,8
ChrC07,48712217,48745288,1
ChrC07,48712217,48769063,2
ChrC07,48740520,48742065,5
ChrC07,48756259,48769063,4
ChrC07,48770550,48785270,4
ChrC07,48774004,48774121,3
ChrC07,48796925,48822174,9
ChrC07,48796925,48828365,3
ChrC07,48796925,48828978,2
ChrC07,48796925,48830072,1
ChrC07,48796925,48830072,6
ChrC07,48830416,48833574,9
ChrC07,48838394,48844876,8
ChrC07,48843919,48844879,6
ChrC07,48912010,48919709,5
ChrC07,48912604,48919709,2
ChrC07,48939586,48943715,1
ChrC07,48939586,48943715,4
ChrC07,48939586,48945339,5
ChrC07,48940340,48941378,4
ChrC07,48944039,48945732,3
ChrC07,49039534,49124329,7
ChrC07,49039534,49198226,3
ChrC07,49039534,49198226,4
ChrC07,49039534,49198226,7
ChrC07,49066900,49124830,11
ChrC07,49066900,49157065,10
ChrC07,49108291,49124329,10
ChrC07,49230896,49237963,11
ChrC07,49230896,49239450,4
ChrC07,49230896,49239450,4
ChrC07,49230896,49249105,3
ChrC07,49230896,49249105,3
ChrC07,49242795,49249105,4
ChrC07,49243632,49249105,4
ChrC07,49243632,49249105,5
ChrC07,49243861,49249105,4
ChrC07,49244082,49249105,11
ChrC07,49254785,49337427,3
ChrC07,49268959,49294777,32
ChrC07,49268959,49337514,7
ChrC07,49337896,49375292,4
ChrC07,49414075,49419932,43
ChrC07,49707673,50235729,18
ChrC07,49707673,50236132,4
ChrC07,49707673,50237161,11
ChrC07,49707673,50237377,10
ChrC07,49710836,50237377,11
ChrC07,51062879,51065012,1
ChrC07,51900238,51902573,1
ChrC07,51900670,51902553,21
ChrC07,52848309,52848638,21
ChrC07,52978051,52994810,20
ChrC07,52978051,53014617,19
ChrC07,52978051,53039328,3
ChrC07,52978051,53039328,20
ChrC07,52978051,53039328,33
ChrC07,52978051,53039328,1
ChrC07,52978051,53039328,3
ChrC07,52978051,53039328,5
ChrC07,52980464,52980534,5
ChrC07,52991108,53024673,1
ChrC07,53029258,53046064,6
ChrC07,53029258,53046064,5
ChrC07,53029258,53046064,1
ChrC07,53038479,53046064,15
ChrC07,53040263,53046064,14
ChrC07,53046125,53122137,13
ChrC07,53046125,53241449,13
ChrC07,53046125,53241449,4
ChrC07,53342320,53402426,5
ChrC07,53343170,53402426,7
ChrC07,53344975,53402426,6
ChrC07,53344975,53402426,6
ChrC07,53469973,53499341,13
ChrC07,53796987,53800225,11
ChrC07,53796987,53809482,10
ChrC07,53798026,53798431,12
ChrC07,53828339,53854748,23
ChrC07,53828465,53854748,7
ChrC07,53828465,53854748,6
ChrC07,54230835,54560007,7
ChrC07,54305682,54307024,12
ChrC07,54671059,54672951,8
ChrC07,54869273,54911256,15
ChrC07,54911459,54946036,15
ChrC07,54912138,54943437,14
ChrC07,54961462,54962274,14
ChrC07,54965269,54991409,12
ChrC07,54965269,54991409,12
ChrC07,54967933,54968852,11
ChrC07,54968630,54968716,11
ChrC07,55015560,55038411,5
ChrC07,55055467,55084129,11
ChrC07,55055467,55084129,10
ChrC07,55055467,55084129,3
ChrC07,55122838,55124156,2
ChrC07,55162552,55198710,1
ChrC07,55163077,55198710,7
ChrC07,55163134,55198710,7
ChrC07,55173938,55198710,27
ChrC07,55173951,55191997,28
ChrC07,55333211,55757299,25
ChrC07,55333930,55757299,24
ChrC07,55334373,55710544,4
ChrC07,55339475,55345894,8
ChrC07,55866809,55867093,9
ChrC07,55916286,55927433,4
ChrC07,55938603,55980750,5
ChrC07,55938603,56032684,4
ChrC07,56048909,56065615,1
ChrC07,56056512,56060754,15
ChrC07,56066402,56070840,14
ChrC07,56066404,56072211,12
ChrC07,56078279,56084707,11
ChrC07,56078279,56084707,2
ChrC07,56160779,56167618,3
ChrC07,56232514,56233447,10
ChrC07,56234319,56236480,13
ChrC07,56247016,56247940,4
ChrC07,56270088,56282535,15
ChrC07,56282796,56296666,9
ChrC07,56282796,56296666,8
ChrC07,56282796,56296966,10
ChrC07,56315786,56329206,8
ChrC07,56315786,56329206,12
ChrC07,56315786,56345879,13
ChrC07,56315786,56345879,8
ChrC07,56315786,56345879,9
ChrC07,56326420,56345879,3
ChrC07,56329542,56345879,3
ChrC07,56347216,56358296,1
ChrC07,56378587,56383747,15
ChrC07,56378587,56406152,16
ChrC07,56378587,56406152,15
ChrC07,56378587,56406152,5
ChrC07,56378591,56382749,7
ChrC07,56402810,56431088,5
ChrC07,56406298,56431088,3
ChrC07,56406298,56431088,1
ChrC07,56406965,56431088,4
ChrC07,56408592,56408679,5
ChrC07,56408605,56408628,4
ChrC07,56413336,56413383,5
ChrC07,56414562,56431088,3
ChrC07,56414562,56431088,2
ChrC07,56414562,56431088,9
ChrC07,56414562,56431088,3
ChrC07,56414562,56431088,5
ChrC07,56422535,56429599,4
ChrC07,56422535,56429599,7
ChrC07,56431037,56493120,6
ChrC07,56431037,56494894,4
ChrC07,56431037,56494931,4
ChrC07,56431037,56494931,2
ChrC07,56434343,56494931,7
ChrC07,56497528,56565759,9
ChrC07,56566892,56595251,8
ChrC07,56588113,56591985,8
ChrC07,56597610,56604347,8
ChrC07,56597610,56605391,8
ChrC07,56597610,56605408,8
ChrC07,56597610,56606778,8
ChrC07,56597610,56609443,1
ChrC07,56597610,56609443,1
ChrC07,56597610,56618179,1
ChrC07,56597610,56618179,2
ChrC07,56598103,56609443,3
ChrC07,56618947,56621733,5
ChrC07,56634037,56769416,7
ChrC07,56634037,56769416,5
ChrC07,56634037,56769416,5
ChrC07,56634037,56769416,8
ChrC07,56769962,56772241,9
ChrC07,56769962,56772695,1
ChrC07,56769962,56810127,10
ChrC07,56769962,56811692,4
ChrC07,56769962,56811692,4
ChrC07,56769967,56780690,5
ChrC07,56833229,57062540,9
ChrC07,56833229,57062540,13
ChrC07,57059999,57184266,14
ChrC07,57075560,57184266,4
ChrC07,57075560,57184266,2
ChrC07,57075560,57184266,2
ChrC07,57183958,57195629,6
ChrC07,57187307,57232800,5
ChrC07,57187307,57232800,3
ChrC07,57187307,57232800,1
ChrC07,57215118,57215233,1
ChrC07,57228496,57228582,3
ChrC07,57232859,57281197,9
ChrC07,57232859,57284070,8
ChrC07,57287370,57292611,12
ChrC07,57297827,57350382,11
ChrC07,57297827,57353330,10
ChrC07,57297827,57353330,10
ChrC07,57409052,57433664,7
ChrC07,57409052,57479095,8
ChrC07,57443443,57443515,13
ChrC07,57642885,57685713,13
ChrC07,57642885,57685713,13
ChrC07,57642990,57654726,12
ChrC07,57665247,57685713,12
ChrC07,57697049,57768186,13
ChrC07,57697049,57774317,14
ChrC07,57697049,57774317,2
ChrC07,57774666,57784856,2
ChrC07,57774666,57784856,1
ChrC07,57784862,57917952,10
ChrC07,57784862,57917952,2
ChrC07,57784862,57917952,2
ChrC07,57784862,57917952,9
ChrC07,57784862,57917952,8
ChrC07,57918623,57918701,18
ChrC07,57918626,57918698,19
ChrC07,57924798,57924905,8
ChrC07,57936840,57970306,5
ChrC07,57936840,57970306,3
ChrC07,57936840,57970306,1
ChrC07,57936840,57970306,1
ChrC07,57936840,57970306,6
ChrC07,57936840,57970306,5
ChrC07,57936840,57970306,4
ChrC07,57936840,57970306,6
ChrC07,57970406,58027786,10
ChrC07,57970406,58027786,4
ChrC07,57970406,58027786,5
ChrC07,57970406,58027786,3
ChrC07,57990025,58027786,4
ChrC07,58029722,58042117,6
ChrC07,58029722,58042117,5
ChrC07,58029722,58042117,6
ChrC07,58036744,58042117,15
ChrC07,58039686,58042117,14
ChrC07,58042456,58074333,15
ChrC07,58053384,58096336,14
ChrC07,58089047,58089090,3
ChrC07,58090027,58090058,1
ChrC07,58090036,58090065,7
ChrC07,58091759,58091789,10
ChrC07,58092314,58092373,26
ChrC07,58093553,58093586,3
ChrC07,58120385,58120466,2
ChrC07,58120551,58143757,51
ChrC07,58120551,58150640,10
ChrC07,58120551,58156292,5
ChrC07,58160926,58165828,5
ChrC07,58179120,58180280,14
ChrC07,58227301,58236906,15
ChrC07,58227301,58248260,12
ChrC07,58254690,58334020,3
ChrC07,58254690,58469586,6
ChrC07,58308876,58309006,5
ChrC07,58326421,58469586,5
ChrC07,58499864,58508787,4
ChrC07,58511038,58513357,1
ChrC07,58520519,58603580,7
ChrC07,58520519,58603580,7
ChrC07,58677543,58743640,6
ChrC07,58677543,58743640,6
ChrC07,58755171,59115415,3
ChrC07,58755171,59470199,11
ChrC07,58755171,59470199,10
ChrC07,58755171,59470199,12
ChrC07,58863592,58863663,6
ChrC07,58964362,59067596,2
ChrC07,58964410,59470199,11
ChrC07,59067331,59470199,11
ChrC07,59067331,59470199,11
ChrC07,59234816,59470199,10
ChrC07,59322576,59470199,9
ChrC07,59477256,59486485,5
ChrC07,59477256,59486827,4
ChrC07,59477256,59486827,3
ChrC07,59489111,59490641,5
ChrC07,59529778,59562471,14
ChrC07,59533806,59561664,8
ChrC07,59533806,59562471,7
ChrC07,59667793,59668563,6
ChrC07,59756546,59940920,6
ChrC07,59762132,59858366,5
ChrC07,59942727,60005377,1
ChrC07,59942727,60005377,2
ChrC07,60019965,60142643,1
ChrC07,60087787,60107374,6
ChrC07,60114193,60114306,4
ChrC07,60291361,60291457,3
ChrC07,60342066,60353016,7
ChrC07,60345505,60353016,3
ChrC07,60346601,60346632,14
ChrC07,60346610,60346639,13
ChrC07,60347316,60347353,13
ChrC07,60348376,60348406,10
ChrC07,60348960,60348990,5
ChrC07,60350170,60350203,10
ChrC07,60447578,60493839,1
ChrC07,60457913,60493839,9
ChrC07,60501245,60527454,17
ChrC07,60501249,60527454,5
ChrC07,60536018,60692841,1
ChrC07,60556385,60692841,7
ChrC07,60556385,60692841,6
ChrC07,60556385,60692841,6
ChrC07,60558473,60692841,5
ChrC07,60704761,60770962,5
ChrC07,60738981,60739086,17
ChrC07,60753743,60757669,15
ChrC07,60757991,60770962,11
ChrC07,60758818,60770962,11
ChrC07,60778674,60884011,10
ChrC07,60778674,60885705,2
ChrC07,60778674,60885705,7
ChrC07,60782308,60885705,7
ChrC07,60783566,60815276,6
ChrC07,60783566,60815282,2
ChrC07,61021575,61021673,3
ChrC07,61086897,61505067,3
ChrC07,61268699,61268734,3
ChrC07,61271351,61505067,2
ChrC07,61432143,61469113,3
ChrC07,61465995,61474337,2
ChrC07,61466668,61505067,2
ChrC07,61509664,61515310,2
ChrC07,61509664,61515531,5
ChrC07,61509664,61518207,7
ChrC07,61509664,61523545,7
ChrC07,61509664,61523545,7
ChrC07,61509664,61523722,13
ChrC07,61509664,61523722,13
ChrC07,61509664,61523722,13
ChrC07,61554421,61555878,13
ChrC07,61554421,61560919,12
ChrC07,61554421,61563133,12
ChrC07,61554421,61575741,3
ChrC07,61554421,61575741,3
ChrC07,61562177,61575741,4
ChrC07,61562177,61575741,4
ChrC07,61562177,61575741,2
ChrC07,61562177,61599203,14
ChrC07,61562206,61575741,15
ChrC07,61600694,61613574,7
ChrC07,61600694,61623602,11
ChrC07,61600694,61623602,11
ChrC07,61600694,61623602,11
ChrC07,61600694,61626338,11
ChrC07,61627795,61671642,10
ChrC07,61627795,61671642,11
ChrC07,61627795,61671642,11
ChrC07,61666809,61669775,9
ChrC07,61670005,61671628,11
ChrC07,61678230,61685725,43
ChrC07,61699774,61773670,43
ChrC07,61699800,61773670,11
ChrC07,61699800,61773670,11
ChrC07,61699800,61773670,10
ChrC07,61699800,61773670,10
ChrC07,61699800,61773670,15
ChrC07,61773248,61777519,13
ChrC07,61773248,61778045,13
ChrC07,61777697,61780045,13
ChrC07,61780191,61819330,2
ChrC07,61780191,61819330,18
ChrC07,61780191,61819330,17
ChrC07,61780191,61819330,2
ChrC07,61780191,61819330,1
ChrC07,61780191,61819330,5
ChrC07,61780191,61819330,1
ChrC07,61780194,61819330,5
ChrC07,61822609,61851088,4
ChrC07,61822609,61851088,4
ChrC07,61829129,61851088,3
ChrC07,61851566,61896677,2
ChrC07,61851566,61896677,6
ChrC07,61869771,61890814,6
ChrC07,61882867,61896677,5
ChrC07,61888640,61896677,13
ChrC07,61892900,61896677,13
ChrC07,61896792,61904340,13
ChrC07,61896792,61905031,14
ChrC07,61904769,61909387,12
ChrC07,61904769,61909387,12
ChrC07,61905043,61909387,3
ChrC07,61909440,61916088,1
ChrC07,61909440,61919826,6
ChrC07,61909440,61920351,5
ChrC07,61934375,61941739,4
ChrC07,61949371,61951089,11
ChrC07,61949371,61951089,10
ChrC07,61949371,61951089,11
ChrC07,61957571,61959302,9
ChrC07,61957571,61959302,5
ChrC07,61957571,61959302,4
ChrC07,61957571,61959302,13
ChrC07,61972267,61974021,7
ChrC07,61986964,61988618,3
ChrC07,61986964,61988618,4
ChrC07,61986964,61988618,4
ChrC07,61986964,61988618,4
ChrC07,61986964,61988618,1
ChrC07,61987241,61988284,5
ChrC07,61994562,61996198,6
ChrC07,61994562,61996198,1
ChrC07,61994562,61996198,9
ChrC07,61994562,61996198,11
ChrC07,61994562,61996198,11
ChrC07,61994562,61996198,11
ChrC07,62006097,62009704,11
ChrC07,62006097,62009704,11
ChrC07,62006097,62009704,10
ChrC07,62015913,62050278,5
ChrC07,62075710,62081644,4
ChrC07,62075710,62081644,3
ChrC07,62075710,62081644,3
ChrC07,62075710,62081644,10
ChrC07,62075710,62081644,7
ChrC07,62075814,62081644,6
ChrC07,62079954,62084283,3
ChrC07,62079954,62097994,4
ChrC07,62079954,62097994,9
ChrC07,62079954,62097994,7
ChrC07,62079954,62097994,1
ChrC07,62081614,62097994,5
ChrC07,62116509,62119203,6
ChrC07,62120389,62207502,7
ChrC07,62223437,62223517,10
ChrC07,62223698,62223831,9
ChrC07,62224794,62308116,9
ChrC07,62224794,62340653,8
ChrC07,62224794,62340653,3
ChrC07,62396776,62407083,3
ChrC07,62461568,62464053,2
ChrC07,62461568,62464760,4
ChrC07,62473901,62488903,2
ChrC07,62473901,62493184,4
ChrC07,62481710,62493184,17
ChrC07,62494373,62501950,22
ChrC07,62494373,62502484,20
ChrC07,62494373,62502484,18
ChrC07,62494373,62502484,19
ChrC07,62496891,62496957,20
ChrC07,62497331,62497431,12
ChrC07,62498392,62499466,5
ChrC07,62503157,62534062,4
ChrC07,62503157,62534062,4
ChrC07,62503157,62534062,2
ChrC07,62526917,62526991,3
ChrC07,62528956,62532633,1
ChrC07,62540734,62658386,1
ChrC07,62540734,62658386,7
ChrC07,62540734,62658386,9
ChrC07,62745779,62778117,10
ChrC07,62758472,62777825,10
ChrC07,62758472,62777825,4
ChrC07,62774256,62777622,1
ChrC07,62775188,62833302,4
ChrC07,62780958,62833302,8
ChrC07,62796117,62833302,8
ChrC07,62818147,62818220,5
ChrC07,62850487,62859703,4
ChrC07,62850487,62894892,22
ChrC07,62850487,62914988,23
ChrC07,62850487,62915586,23
ChrC07,62855559,62864668,5
ChrC07,62855559,62885870,8
ChrC07,62855559,62893772,18
ChrC07,62855559,62893772,9
ChrC07,62855559,62893772,1
ChrC07,62855559,62893772,1
ChrC07,62855559,62893772,3
ChrC07,62855559,62893772,1
ChrC07,62855559,62893772,3
ChrC07,62855559,62893772,7
ChrC07,62855559,62893772,6
ChrC07,62855559,62893772,6
ChrC07,62855559,62893772,4
ChrC07,62855559,62893772,3
ChrC07,62855559,62893772,3
ChrC07,62855559,62893772,32
ChrC07,62855559,62893772,32
ChrC07,62857118,62857150,32
ChrC07,62859017,62893772,29
ChrC07,62962667,62971168,23
ChrC07,62962667,62971703,14
ChrC07,62962667,62971703,13
ChrC07,62962667,62971703,12
ChrC07,63005406,63051892,12
ChrC07,63005406,63052920,10
ChrC07,63133455,63206780,10
ChrC07,63133455,63221706,4
ChrC07,63133455,63223821,2
ChrC07,63133455,63223821,11
ChrC07,63184821,63223821,10
ChrC07,63524682,63554854,11
ChrC07,63524682,63557740,4
ChrC07,63534219,63637183,15
ChrC07,63553923,63556444,14
ChrC07,63631657,63822661,10
ChrC07,63631657,64066119,10
ChrC07,63631657,64187987,4
ChrC07,63631657,64188212,11
ChrC07,63632028,64187987,11
ChrC07,64208146,64225556,11
ChrC07,64298925,64771238,11
ChrC07,64298925,64806862,8
ChrC07,64394188,64412972,43
ChrC07,64783189,64783286,4
ChrC07,64831234,64881395,4
ChrC07,64873347,64881395,3
ChrC07,64880632,64880874,3
ChrC07,64891607,64891689,2
ChrC07,64960979,65029518,1
ChrC07,65040651,65052911,1
ChrC07,65066553,65235605,11
ChrC07,65066553,65241319,10
ChrC07,65066553,65241319,10
ChrC07,65104266,65105802,10
ChrC07,65196731,65241319,8
ChrC07,65336618,65362721,10
ChrC07,65336618,65362721,9
ChrC07,65336618,65362721,10
ChrC07,65341727,65362721,8
ChrC07,65373396,65693379,11
ChrC07,65373396,65693379,6
ChrC07,65714060,65740266,17
ChrC07,65714060,65740266,2
ChrC07,65716021,65740266,2
ChrC07,65736785,65736917,13
ChrC07,65821779,65900956,13
ChrC07,65821779,65980494,12
ChrC07,65821779,65980494,12
ChrC07,65940265,65978498,7
ChrC07,65940265,65980494,5
ChrC07,65943841,65977878,2
ChrC07,65987216,65989765,2
ChrC07,65987216,65989765,1
ChrC07,65989034,65989262,1
ChrC07,66016012,66016085,2
ChrC07,66016012,66016085,2
ChrC07,66031847,66042970,2
ChrC07,66032334,66042970,1
ChrC07,66097695,66132070,1
ChrC07,66194800,66196443,7
ChrC07,66244144,66253305,11
ChrC07,66244144,66253305,12
ChrC07,66244144,66253305,19
ChrC07,66244144,66253305,1
ChrC07,66244144,66253305,2
ChrC07,66244144,66253305,8
ChrC07,66244245,66246611,2
ChrC07,66245340,66253305,6
ChrC07,66255322,66417000,15
ChrC07,66263166,66287405,1
ChrC07,66263166,66287405,1
ChrC07,66287635,66417000,24
ChrC07,66390956,66391031,23
ChrC07,66396296,66417000,23
ChrC07,66417421,66453653,1
ChrC07,66417421,66453653,5
ChrC07,66420591,66420689,6
ChrC07,66507920,66529570,3
ChrC07,66508519,66529570,10
ChrC07,66508519,66529570,11
ChrC07,66508519,66529570,10
ChrC07,66508519,66529570,7
ChrC07,66510961,66529570,10
ChrC07,66511534,66547457,8
ChrC07,66531256,66554568,1
ChrC07,66531256,66597095,8
ChrC07,66531256,66597095,11
ChrC07,66863430,66951533,5
ChrC07,66863430,66951533,24
ChrC07,66863430,66951533,26
ChrC07,66882940,66951533,9
ChrC07,66890181,66951533,1
ChrC07,66927921,66951533,25
ChrC07,66927921,66951533,24
ChrC07,66970772,67047280,1
ChrC07,66970772,67057136,1
ChrC07,67039056,67057136,1
ChrC07,67074846,67138015,1
ChrC07,67095682,67095797,1
ChrC07,67095704,67095773,1
ChrC07,67131364,67138015,1
ChrC07,67144147,67146582,1
ChrC07,67144147,67171922,1
ChrC07,67144147,67221670,1
ChrC07,67144147,67240956,1
ChrC07,67178293,67210992,1
ChrC07,67193204,67225001,9
ChrC07,67209852,67210159,8
ChrC07,67240575,67265015,9
ChrC07,67240575,67282452,9
ChrC07,67240575,67283892,9
ChrC07,67240575,67299047,8
ChrC07,67240575,67311774,9
ChrC07,67240575,67323323,7
ChrC07,67270083,67323323,6
ChrC07,67270099,67323323,12
ChrC07,67410837,67517949,18
ChrC07,67410837,67538470,17
ChrC07,67501586,67517949,17
ChrC07,67586135,67624479,16
ChrC07,68047417,68064236,18
ChrC07,68071365,68131746,18
ChrC07,68071365,68131746,18
ChrC07,68071365,68131746,19
ChrC07,68100994,68131746,17
ChrC07,68124166,68131746,7
ChrC07,68128228,68129485,16
ChrC07,68163101,68165543,14
ChrC07,68164813,68176183,14
ChrC07,68165675,68176183,15
ChrC07,68171180,68172464,16
ChrC07,69093914,69198318,16
ChrC07,70026956,70035822,17
ChrC07,70067183,70112157,7
ChrC07,70076078,70116934,13
ChrC07,70117160,70122560,12
ChrC07,70398879,70398999,13
ChrC07,70399462,70588943,9
ChrC07,70594179,70636611,10
ChrC07,70642084,71088853,4
ChrC07,70642084,71088853,3
ChrC07,71161159,71168062,15
ChrC07,71165458,71166568,2
ChrC07,71189172,71204643,2
ChrC07,71189172,71204645,2
ChrC07,71189172,71204645,1
ChrC07,71203491,71228533,10
ChrC07,71203491,71228533,12
ChrC07,71228371,71241483,12
ChrC07,71228371,71245095,11
ChrC07,71228775,71241483,11
ChrC07,71228775,71245095,5
ChrC07,71228775,71245095,4
ChrC07,71244587,71258019,31
ChrC07,71279762,71307054,1
ChrC07,71279762,71308143,8
ChrC07,71279763,71308143,10
ChrC07,71281568,71282639,13
ChrC07,71330522,71398280,5
ChrC07,71330522,71640227,16
ChrC07,71348666,71349461,16
ChrC07,71353508,71433961,16
ChrC07,71745408,71824676,12
ChrC07,71782960,71796934,3
ChrC07,72199794,72202422,5
ChrC07,72199794,72206019,23
ChrC07,72199794,72206019,23
ChrC07,72206134,72209460,23
ChrC07,72209695,72258157,22
ChrC07,72211768,72258157,22
ChrC07,72244504,72258157,21
ChrC07,72257679,72258159,21
ChrC07,72270385,72311023,2
ChrC07,72270385,72311023,55
ChrC07,72270385,72311023,1
ChrC07,72299777,72305929,5
ChrC07,72301317,72311023,15
ChrC07,72322350,72325605,15
ChrC07,72322350,72347458,15
ChrC07,72322350,72347458,1
ChrC07,72322350,72348479,21
ChrC07,72322350,72351959,4
ChrC07,72352554,72357958,4
ChrC07,72363644,72368739,4
ChrC07,72363644,72369788,25
ChrC07,72427666,72443568,25
